name,year,kms_driven,fuel_type,Price
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,750000
Maruti Swift AMT VVT VXI,2019,5621,Petrol,650000
Toyota Etios VX,2017,25538,Petrol,625000
Maruti Swift AMT ZXI,2018,69779,Petrol,600000
Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,Diesel,450000
BMW X4 M Sport X xDrive20d,2019,7500,Diesel,5400000
BMW X4 M Sport X xDrive20d,2019,8500,Diesel,5500000
Honda Amaze V CVT Petrol BSIV,2019,7032,Petrol,779000
Skoda Rapid 1.6 MPI AT Elegance,2016,11000,Petrol,645000
Volvo V40 D3 R-Design,2018,2000,Diesel,2475000
Mitsubishi Lancer 2.0 LXd,1999,100000,Diesel,155000
Maruti Swift VDI BSIV,2009,120000,Diesel,210000
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,9000,Diesel,2711000
Lexus ES 300h,2019,20000,Petrol,5150000
Jaguar XF 2.0 Diesel Portfolio,2017,45000,Diesel,3200000
Tata Safari Storme EX,2015,110000,Diesel,503000
Volvo XC40 D4 Inscription BSIV,2019,20000,Diesel,3800000
Toyota Camry 2.5 Hybrid,2016,68089,Petrol,2000000
Maruti Wagon R LXI,2013,58343,Petrol,225000
Maruti Baleno Alpha 1.3,2018,38817,Diesel,740000
Honda Jazz VX,2016,56494,Petrol,550000
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,750000
Maruti Swift AMT VVT VXI,2019,5621,Petrol,650000
Toyota Etios VX,2017,25538,Petrol,625000
Maruti Swift AMT ZXI,2018,69779,Petrol,600000
Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,Diesel,450000
BMW X4 M Sport X xDrive20d,2019,7500,Diesel,5400000
BMW X4 M Sport X xDrive20d,2019,8500,Diesel,5500000
Honda Amaze V CVT Petrol BSIV,2019,7032,Petrol,779000
Skoda Rapid 1.6 MPI AT Elegance,2016,11000,Petrol,645000
Volvo V40 D3 R-Design,2018,2000,Diesel,2475000
Ford Fiesta 1.5 TDCi Titanium,2015,80000,Diesel,590000
Hyundai Xcent 1.1 CRDi S,2016,120000,Diesel,350000
Maruti Ignis 1.2 Zeta BSIV,2017,30000,Petrol,484999
Tata Indica Vista TDI LS,2015,110000,Diesel,240000
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,219000,Diesel,500000
Maruti Alto 800 LXI,2017,80000,Petrol,300000
Maruti Ciaz RS ZDi Plus SHVS,2016,80000,Diesel,750000
Maruti Swift Dzire VXI,2016,35000,Petrol,574000
Tata Indica Vista Quadrajet 90 VX,2013,167000,Diesel,200000
Hyundai Creta 1.6 CRDi SX Option,2016,94000,Diesel,1100000
Hyundai Santro Xing GL Plus,2012,80000,Petrol,350000
Maruti 800 DX,1998,100000,Petrol,70000
Ford Ikon 1.3 Flair,2005,90000,Petrol,120000
Toyota Innova 2.5 G (Diesel) 7 Seater,2012,246000,Diesel,700000
Maruti Baleno Sigma 1.2,2019,10000,Petrol,500000
Tata Indigo CS LS (TDI) BS-III,2016,90000,Diesel,370000
Tata Tigor 2017-2020 XZ Plus,2019,5200,Petrol,600000
Maruti Zen LX - BS III,2006,120000,Petrol,100000
Maruti Swift VDI,2013,90000,Diesel,409999
Honda City i VTEC CVT SV,2016,50000,Petrol,750000
Hyundai Grand i10 1.2 Kappa Asta,2017,5000,Petrol,600000
Mahindra KUV 100 G80 K8 Dual Tone,2018,10500,Petrol,550000
Renault Duster 110PS Diesel RxZ,2018,26000,Diesel,950000
Mahindra Scorpio VLX 2WD ABS AT BSIII,2014,139000,Diesel,645000
Mahindra XUV500 W8 2WD,2014,60000,Diesel,750000
Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,2006,40000,Petrol,650000
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,25000,Petrol,800000
Toyota Corolla Altis 1.8 J,2010,60000,Petrol,350000
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2015,25000,Petrol,700000
Maruti Swift Dzire ZXi,2011,15000,Petrol,335000
Maruti Swift Dzire LDi,2012,110000,Diesel,270000
Hyundai Santro GLS I - Euro II,2001,70000,Petrol,52000
Maruti Swift Dzire ZDi,2010,100000,Diesel,320000
Hyundai Santro Xing XS,2007,120000,Petrol,120000
Audi A4 1.8 TFSI,2010,55000,Petrol,730000
Maruti SX4 Vxi BSIII,2007,120000,Petrol,125000
Maruti Zen Estilo 1.1 LXI BSIII,2007,35000,Petrol,150000
Maruti Alto 800 LXI,2018,13000,Petrol,310000
Maruti Swift Dzire VDI,2015,50000,Diesel,625000
Hyundai i10 Magna,2012,40000,Petrol,267000
Hyundai i20 Active 1.2 SX Dual Tone,2016,25000,Petrol,600000
Maruti Eeco 7 Seater Standard BSIV,2011,110000,Petrol,180000
Toyota Glanza G Smart Hybrid,2019,5000,Petrol,700000
Maruti 800 AC,2013,50000,Petrol,121000
Hyundai Grand i10 Asta,2014,80000,Petrol,350000
Toyota Innova 2.5 G (Diesel) 8 Seater,2012,225000,Diesel,869999
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,9000,Diesel,2711000
Lexus ES 300h,2019,20000,Petrol,5150000
Jaguar XF 2.0 Diesel Portfolio,2017,45000,Diesel,3200000
Tata Safari Storme EX,2015,110000,Diesel,503000
Volvo XC40 D4 Inscription BSIV,2019,20000,Diesel,3800000
Toyota Camry 2.5 Hybrid,2016,68089,Petrol,2000000
Maruti Wagon R LXI,2013,58343,Petrol,225000
Maruti Baleno Alpha 1.3,2018,38817,Diesel,740000
Honda Jazz VX,2016,56494,Petrol,550000
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,750000
Maruti Swift AMT VVT VXI,2019,5621,Petrol,650000
Toyota Etios VX,2017,25538,Petrol,625000
Maruti Swift AMT ZXI,2018,69779,Petrol,600000
Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,Diesel,450000
BMW X4 M Sport X xDrive20d,2019,7500,Diesel,5400000
BMW X4 M Sport X xDrive20d,2019,8500,Diesel,5500000
Honda Amaze V CVT Petrol BSIV,2019,7032,Petrol,779000
Skoda Rapid 1.6 MPI AT Elegance,2016,11000,Petrol,645000
Volvo V40 D3 R-Design,2018,2000,Diesel,2475000
Maruti Wagon R LX BSIII,2008,100000,Petrol,80000
Hyundai i10 Era 1.1,2008,93331,Petrol,120000
Mahindra Scorpio M2DI,2012,120000,Diesel,370000
Nissan Terrano XL 110 PS,2015,70000,Diesel,750000
Mahindra Bolero Power Plus Plus Non AC BSIV PS,2015,100000,Diesel,484999
Hyundai Accent CRDi,2006,90000,Diesel,120000
Honda City i VTEC V,2017,28000,Petrol,860000
Maruti Swift Dzire LDI,2018,50000,Diesel,650000
Maruti Ertiga ZDI,2014,90000,Diesel,650000
Hyundai Verna 1.4 CRDi,2016,40000,Diesel,710000
Ford Figo 1.5D Base MT,2017,113000,Diesel,430000
Maruti Swift Vdi BSIII,2011,188000,Diesel,305000
Ford Figo Diesel Titanium,2011,100000,Diesel,220000
Tata Sumo MKII Turbo 2.0 LX,2010,225000,Diesel,150000
Mahindra TUV 300 mHAWK100 T8,2017,67000,Diesel,660000
Chevrolet Beat Diesel LT Option,2011,70000,Diesel,140000
Toyota Corolla Altis JS MT,2015,50000,Petrol,1100000
Jaguar XF 2.2 Litre Luxury,2013,60000,Diesel,2450000
Volkswagen Ameo 1.5 TDI Comfortline AT,2017,34000,Diesel,625000
Honda City 1.5 GXI,2004,110000,Petrol,198000
Hyundai Santro GS zipPlus,2001,71000,Petrol,60000
Maruti Wagon R LXI,2005,140000,Petrol,130000
Honda City Corporate Edition,2012,100000,Petrol,540000
Hyundai Grand i10 1.2 Kappa Sportz AT,2017,10000,Petrol,550000
Maruti Celerio ZXI Optional,2018,30000,Petrol,475000
Toyota Fortuner 2.8 4WD AT BSIV,2016,90000,Diesel,3100000
Maruti Ritz VDi,2010,120000,Diesel,217000
Hyundai Santro LE,2002,184000,Petrol,35000
Maruti Swift Dzire AMT ZXI Plus,2019,6500,Petrol,750000
Maruti Gypsy King ST BSIII,2010,80000,Petrol,350000
Mahindra Scorpio VLS 2.2 mHawk,2008,100000,Diesel,400000
Toyota Etios VD,2015,120000,Diesel,570000
Hyundai EON Era Plus,2012,120000,Petrol,180000
Opel Astra 1.6,1998,110000,Petrol,68000
Skoda Octavia Classic 1.9 TDI MT,2006,150000,Diesel,280000
Tata Indigo LS,2005,120000,Diesel,90000
Mercedes-Benz M-Class ML 250 CDI,2015,100000,Diesel,2600000
Tata Sumo Gold EX,2018,63000,Diesel,700000
Mercedes-Benz GLA Class 200 CDI,2016,40000,Diesel,1850000
Ford Ecosport 1.5 DV5 MT Titanium,2015,109000,Diesel,685000
Maruti Swift VDI Windsong Limited edition,2015,114000,Diesel,565000
Skoda Octavia Elegance 1.8 TSI AT,2017,33000,Petrol,1600000
Hyundai Grand i10 CRDi Asta Option,2014,160000,Diesel,395000
Hyundai i20 Sportz 1.4 CRDi,2013,101000,Diesel,425000
Volkswagen Vento 1.5 TDI Highline BSIV,2019,5400,Diesel,1350000
Hyundai Tucson 2.0 e-VGT 2WD AT GLS,2016,45000,Diesel,1950000
Renault KWID AMT RXL,2018,31000,Petrol,535000
Renault KWID 1.0 RXT Optional,2018,31000,Petrol,500000
Maruti Wagon R VXI Opt 1.2,2016,55000,Petrol,434999
Tata Nano XTA,2018,55000,Petrol,250000
Hyundai Verna 1.6 SX,2014,117000,Diesel,700000
BMW 3 Series 320d Luxury Line,2010,102000,Diesel,1100000
Volkswagen Passat 2.0 TDI AT Highline,2012,108000,Diesel,900000
Maruti Wagon R VXI 1.2,2015,75000,Petrol,425000
Mercedes-Benz E-Class E 220 CDI Avantgarde,2011,74000,Diesel,1600000
Ford Figo Titanium Diesel,2013,158000,Diesel,325000
Isuzu MUX 2WD,2019,10000,Diesel,2700000
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,40000,Diesel,950000
Tata Nexon 1.5 Revotorq XZA Plus,2019,10000,Diesel,1140000
Tata Hexa XE,2017,53000,Diesel,980000
Jeep Compass 2.0 Limited Option 4X4,2017,20000,Diesel,1920000
Volkswagen Polo 1.0 TSI Highline Plus,2020,5000,Petrol,808000
Maruti Swift Dzire VXI,2014,30000,Petrol,550000
Maruti Alto LXi,2010,64000,Petrol,215000
Ford Figo 1.2P Titanium Opt MT,2016,10500,Petrol,512000
Maruti Alto LXi,2011,50000,Petrol,215000
Skoda Rapid 1.6 TDI Elegance,2012,60000,Diesel,500000
Skoda Rapid 1.5 TDI Elegance Black Package,2015,35000,Diesel,700000
Tata Safari DICOR 2.2 LX 4x2,2012,135000,Diesel,525000
Mahindra Scorpio LX BSIV,2011,70000,Diesel,550000
Maruti Vitara Brezza ZDi,2016,80000,Diesel,750000
Maruti Celerio X VXI Option BSIV,2017,25000,Petrol,395000
Hyundai i20 2015-2017 Sportz 1.2,2017,5000,Petrol,675000
Hyundai Santro Xing GLS,2008,80000,Petrol,140000
Mahindra Scorpio VLX 2WD BSIV,2011,120000,Diesel,430000
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017,9000,Diesel,2711000
Lexus ES 300h,2019,20000,Petrol,5150000
Jaguar XF 2.0 Diesel Portfolio,2017,45000,Diesel,3200000
Tata Safari Storme EX,2015,110000,Diesel,503000
Volvo XC40 D4 Inscription BSIV,2019,20000,Diesel,3800000
Toyota Camry 2.5 Hybrid,2016,68089,Petrol,2000000
Maruti Wagon R LXI,2013,58343,Petrol,225000
Maruti Baleno Alpha 1.3,2018,38817,Diesel,740000
Honda Jazz VX,2016,56494,Petrol,550000
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,79328,Diesel,750000
Maruti Swift AMT VVT VXI,2019,5621,Petrol,650000
Toyota Etios VX,2017,25538,Petrol,625000
Maruti Swift AMT ZXI,2018,69779,Petrol,600000
Hyundai Grand i10 1.2 CRDi Sportz,2017,56290,Diesel,450000
BMW X4 M Sport X xDrive20d,2019,7500,Diesel,5400000
BMW X4 M Sport X xDrive20d,2019,8500,Diesel,5500000
Honda Amaze V CVT Petrol BSIV,2019,7032,Petrol,779000
Skoda Rapid 1.6 MPI AT Elegance,2016,11000,Petrol,645000
Volvo V40 D3 R-Design,2018,2000,Diesel,2475000
Toyota Etios V,2011,167000,Petrol,270000
Toyota Etios V,2011,167000,Petrol,270000
Maruti Wagon R LXI BS IV,2014,10000,Petrol,300000
Chevrolet Sail Hatchback Diesel,2013,68000,Diesel,355000
Maruti Alto 800 VXI,2015,35000,Petrol,180000
Tata Indigo eCS VX BSIV,2013,70000,Diesel,280000
Tata Manza ELAN Quadrajet BS III,2011,70000,Diesel,250000
Tata Indica GLS BS IV,2007,50000,Petrol,125000
Maruti Swift VDI BSIV,2006,80000,Diesel,150000
Hyundai Santro Xing XL,2006,60898,Petrol,95000
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,29700,Diesel,810000
Hyundai i20 1.4 Magna AT,2018,20000,Petrol,671000
Maruti Alto 800 VXI,2018,20000,Petrol,295000
Maruti Ertiga SHVS ZDI Plus,2017,40000,Diesel,850000
Maruti Swift ZDi,2013,90000,Diesel,409999
Maruti Ertiga VXI,2015,90000,Petrol,600000
Mahindra Bolero 2011-2019 ZLX,2015,80000,Diesel,600000
Maruti Wagon R LXI BSIII,2012,60000,Petrol,220000
Maruti Swift Dzire VDI,2013,56000,Diesel,550000
Mahindra Scorpio EX,2014,50000,Diesel,650000
Mahindra Scorpio 2009-2014 EX 2WD 9S,2014,50000,Diesel,655000
Tata Sumo GX 7 Str BSII,2006,74000,Diesel,130000
Renault Duster 110PS Diesel RxL,2014,123000,Diesel,400000
Maruti Swift 1.3 LXI,2007,60000,Petrol,250000
Maruti Alto LXi,2009,54000,Petrol,155000
Tata Indigo CS eGLS BS IV,2013,50000,Petrol,250000
Hyundai Grand i10 Sportz,2014,80000,Petrol,400000
Datsun GO A Option Petrol,2019,10000,Petrol,500000
Hyundai Santro Sportz AMT BSIV,2018,10000,Petrol,565000
Ford EcoSport 1.5 Diesel Titanium BSIV,2018,40000,Diesel,900000
Mahindra Bolero Power Plus SLE,2017,120000,Diesel,650000
Mahindra Bolero 2011-2019 ZLX,2013,45000,Diesel,600000
Maruti Swift Dzire VDI,2018,35000,Diesel,800000
Hyundai i20 Sportz 1.4 CRDi,2015,60000,Diesel,575000
Ford Figo 1.5P Titanium AT,2016,40000,Petrol,550000
Maruti SX4 Vxi BSIV,2011,80000,Petrol,190000
Ford EcoSport 1.5 Diesel Trend Plus BSIV,2017,37000,Diesel,750000
Maruti Baleno Delta 1.2,2018,22000,Petrol,625000
Hyundai i20 1.4 Asta,2018,60000,Diesel,799000
Maruti Wagon R VXI BS IV,2013,57000,Petrol,300000
Maruti Ciaz 1.4 Alpha,2017,27000,Petrol,850000
Chevrolet Spark 1.0 LT,2012,70000,Petrol,130000
Maruti Alto K10 2010-2014 VXI,2011,40000,Petrol,229999
Maruti Celerio ZXI,2015,60000,Petrol,400000
Mahindra Thar CRDe,2018,35000,Diesel,900000
Mahindra Scorpio 1.99 S4,2015,70000,Diesel,800000
Hyundai EON Era Plus,2015,43000,Petrol,250999
Tata Manza Aqua Safire,2011,110000,Petrol,250000
Fiat Punto 1.2 Active,2009,100000,Petrol,100000
Maruti Swift VXI Optional,2016,64000,Petrol,450000
Renault Duster 85PS Diesel STD,2017,96000,Diesel,575000
Renault Duster 85PS Diesel RxL Optional,2013,96000,Diesel,400000
Maruti Celerio X ZXI BSIV,2019,7600,Petrol,480000
Maruti Celerio X ZXI BSIV,2019,7000,Petrol,490000
Tata Indigo LX,2007,120000,Diesel,150000
Tata Bolt Quadrajet XM,2017,50000,Diesel,600000
Hyundai Xcent 1.1 CRDi SX Option,2015,50000,Diesel,500000
Tata Zest Quadrajet 1.3 Anniversary Edition,2015,80000,Diesel,425000
Hyundai Accent DLS,2003,200000,Diesel,108000
Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,2015,190000,Diesel,1030000
Maruti Wagon R VXI Optional,2015,34000,Petrol,360000
Volkswagen Polo Petrol Comfortline 1.2L,2012,80000,Petrol,290000
Maruti Swift VDI,2011,72000,Diesel,400000
Maruti Esteem DI,2003,20000,Diesel,70000
Tata Sumo CX,2012,70000,Diesel,320000
Ford EcoSport 1.5 Diesel Titanium BSIV,2019,30000,Diesel,975000
Honda City i-VTEC CVT ZX,2019,5000,Petrol,1227000
Hyundai Verna 1.6 SX CRDi (O),2014,29340,Diesel,755000
Ford Figo Diesel LXI,2011,120000,Diesel,215000
Toyota Innova 2.5 G4 Diesel 7-seater,2011,200000,Diesel,735000
Hyundai i10 Era,2007,70000,Petrol,190000
Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,80800,Diesel,1365000
Honda Jazz 1.2 VX i VTEC,2018,24265,Petrol,675000
Maruti Swift Dzire VDI,2014,81000,Diesel,438999
Renault Lodgy Stepway 110PS RXZ 7S,2015,240000,Diesel,550000
Maruti Swift Dzire VXI,2013,35000,Petrol,409999
Renault KWID RXT Optional,2019,15000,Petrol,350000
Chevrolet Beat Diesel,2012,49000,Diesel,135000
Toyota Innova Crysta 2.4 GX MT 8S BSIV,2016,56900,Diesel,1490000
Maruti Swift VDI BSIV,2014,70000,Diesel,520000
Maruti Swift Dzire VDi,2010,180000,Diesel,315000
Maruti A-Star Lxi,2010,50000,Petrol,235000
Hyundai Accent GLE,2005,50000,Petrol,80500
Maruti Ritz VDi,2013,88200,Diesel,375000
Maruti Swift VXi BSIV,2006,93000,Petrol,189000
Honda Amaze E Option i-DTEC,2017,120000,Diesel,550000
Ford Fiesta EXi 1.4 TDCi Ltd,2011,110000,Diesel,260000
Maruti Swift Dzire AMT ZDI,2016,50000,Diesel,650000
Maruti Swift Dzire VDI,2013,80000,Diesel,480000
Hyundai i20 Asta Option 1.4 CRDi,2016,40000,Diesel,700000
Maruti Ertiga VDI,2015,110000,Diesel,650000
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,2015,48000,Diesel,1300000
Volkswagen Jetta 2.0L TDI Highline AT,2016,97000,Diesel,1350000
Volkswagen Vento 1.5 TDI Highline AT,2016,60000,Diesel,1000000
Mercedes-Benz M-Class ML 350 4Matic,2011,110000,Diesel,1700000
Toyota Yaris V CVT BSIV,2018,12800,Petrol,1080000
Hyundai EON D Lite,2012,40000,Petrol,170000
Maruti Swift DDiS VDI,2017,49000,Diesel,610000
Maruti Ritz VXi,2014,25000,Petrol,350000
Maruti Alto 800 LXI,2016,65000,Petrol,260000
Fiat Linea 1.3 Multijet Emotion,2015,20000,Diesel,700000
Volkswagen Polo 2015-2019 1.0 MPI Highline Plus,2018,17000,Petrol,678000
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,15000,Diesel,800000
Toyota Etios GD,2014,120000,Diesel,400000
Hyundai i20 Magna,2010,49000,Petrol,300000
Hyundai i20 2015-2017 Magna 1.2,2016,29000,Petrol,520000
Nissan Terrano XV D Premium AMT,2017,55000,Diesel,850000
Maruti Alto K10 VXI,2015,40000,Petrol,300000
Honda City 1.5 S Inspire,2010,120000,Petrol,350000
Maruti Omni LPG STD BSIV,1999,100000,LPG,70000
Maruti Vitara Brezza ZDi,2019,10000,Diesel,892000
Fiat Grande Punto Sport 90BHP,2012,70000,Diesel,285000
Hyundai i10 Magna LPG,2012,60000,LPG,300000
Maruti Ciaz VDI SHVS,2016,90000,Diesel,620000
Maruti Vitara Brezza ZDi,2017,90000,Diesel,750000
Maruti Alto 800 LXI,2016,35000,Petrol,270000
Maruti Ertiga ZDI,2014,90000,Diesel,560000
Hyundai Santro Xing GLS,2012,40000,Petrol,300000
Hyundai Santro Xing GLS,2012,40000,Petrol,300000
Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,20000,Petrol,570000
Tata Indigo CS eLX BS IV,2011,80000,Diesel,220000
Maruti SX4 Vxi BSIV,2012,99000,Petrol,260000
Maruti Swift AMT VXI,2019,7500,Petrol,600000
Tata Nano XE,2015,60000,Petrol,80000
Hyundai EON Magna Plus,2016,40800,Petrol,300000
Tata Zest Revotron 1.2T XM,2015,70000,Petrol,300000
Mahindra KUV 100 mFALCON G80 K8 5str,2016,100000,Petrol,400000
Maruti Swift VXI BSIV,2016,8588,Petrol,550000
Honda City i-DTEC V,2019,40000,Diesel,1200000
Ford Figo 1.5D Trend MT,2015,60000,Diesel,500000
Maruti Esteem Vxi - BSIII,2005,80000,Petrol,93000
Honda City i DTEC SV,2014,110000,Diesel,500000
Toyota Platinum Etios 1.4 GXD,2018,150000,Diesel,670000
Toyota Innova 2.5 VX 7 STR,2012,120000,Diesel,750000
Maruti Alto K10 VXI,2017,30000,Petrol,370000
Maruti 800 Std,2012,70000,Petrol,100000
Hyundai i10 Sportz 1.1L,2016,50000,Petrol,425000
Toyota Innova 2.5 V Diesel 8-seater,2006,305000,Diesel,370000
Toyota Etios GD,2012,158500,Diesel,400000
Tata New Safari DICOR 2.2 EX 4x2,2009,212000,Diesel,229999
Maruti Ertiga SHVS VDI,2016,35000,Diesel,850000
Mahindra Verito 1.5 D4 BSIV,2018,22000,Diesel,750000
Tata Winger Deluxe - Flat Roof (Non-AC),2010,50000,Diesel,235000
Honda WR-V i-DTEC S,2017,70000,Diesel,700000
Hyundai Grand i10 CRDi Magna,2016,56000,Diesel,480000
Tata Zest Quadrajet 1.3 75PS XM,2016,50000,Diesel,475000
Skoda Rapid 1.5 TDI Ambition,2015,120000,Diesel,610000
Toyota Innova 2.5 G4 Diesel 8-seater,2011,120000,Diesel,650000
Honda WR-V i-DTEC S,2017,70000,Diesel,800000
Tata New Safari DICOR 2.2 EX 4x2,2015,120000,Diesel,520000
Tata Indica V2 eLS,2014,90000,Diesel,160000
Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,70000,Diesel,1000000
Maruti Ertiga VDI,2015,120000,Diesel,700000
Honda Amaze S i-DTEC,2017,70000,Diesel,590000
Maruti Wagon R VXI,2002,80000,Petrol,140000
Mahindra TUV 300 mHAWK100 T8,2017,100000,Diesel,725000
Toyota Innova Crysta 2.4 ZX MT BSIV,2017,157000,Diesel,1680000
Maruti Swift Dzire VDI,2015,50000,Diesel,550000
Maruti Ritz VDi,2012,90000,Diesel,240000
Chevrolet Captiva 2.2 LT,2013,65000,Diesel,667000
Honda Jazz 1.5 S i DTEC,2017,50000,Diesel,670000
Maruti Swift Dzire VDI,2015,110000,Diesel,550000
Maruti Celerio ZXI,2015,30000,Petrol,400000
Hyundai Verna 1.6 SX,2014,80000,Diesel,545000
Maruti Ertiga LXI,2015,70000,Petrol,599000
Hyundai Creta 1.4 CRDi S,2016,100000,Diesel,725000
Honda City i VTEC V,2015,120000,Petrol,525000
Maruti Ritz VDi,2011,85000,Diesel,204999
Skoda Fabia Scout 1.2 TDI,2012,110000,Diesel,190000
Hyundai Grand i10 CRDi Sportz,2015,60000,Diesel,310000
Hyundai Grand i10 CRDi Sportz,2016,90000,Diesel,380000
Maruti Alto K10 2010-2014 VXI,2012,110000,Petrol,204000
Hyundai EON 1.0 Era Plus,2018,25000,Petrol,350000
Volkswagen Vento Diesel Highline,2013,100000,Diesel,350000
Ford Figo Diesel Titanium,2012,120000,Diesel,175000
Volkswagen Vento Diesel Highline,2011,90000,Diesel,340000
Honda City i-VTEC VX,2017,35000,Petrol,950000
Honda City i VTEC V,2017,35000,Petrol,894999
Tata Sumo Gold EX,2014,101200,Diesel,350000
Tata Indigo GLX,2005,90000,Petrol,100000
Maruti Swift Dzire VDI,2016,76000,Diesel,550000
Tata Indigo LX,2004,60000,Diesel,100000
Mahindra XUV500 W6 2WD,2016,90000,Diesel,800000
Mahindra Bolero 2011-2019 ZLX BSIII,2013,80000,Diesel,525000
Tata New Safari DICOR 2.2 EX 4x2,2008,179150,Diesel,500000
Maruti 800 Std MPFi,2003,62000,Petrol,42000
Maruti Swift Dzire 1.2 Lxi BSIV,2009,160000,Petrol,190000
Maruti Swift Dzire VDI,2019,35000,Diesel,694000
Mahindra XUV500 AT W6 2WD,2016,120000,Diesel,861999
Honda Amaze SX i-DTEC,2017,50000,Diesel,650000
Maruti Swift Dzire ZDi,2011,70000,Diesel,310000
Maruti Swift VDI,2013,97000,Diesel,360000
Maruti Swift Dzire LDi,2011,90000,Diesel,240000
Mahindra XUV500 W8 AWD,2012,84487,Diesel,500000
Toyota Innova 2.5 GX 7 STR,2010,100000,Diesel,475000
Maruti Alto LX,2007,60000,Petrol,100000
Maruti SX4 Zxi BSIII,2009,110000,Petrol,200000
Toyota Innova 2.5 G2,2006,264000,Diesel,430000
Mahindra Xylo E4 BS IV,2010,146000,Diesel,245000
Maruti Swift Dzire VDI,2014,70000,Diesel,450000
Maruti Vitara Brezza VDi Option,2017,51146,Diesel,800000
Maruti Ritz LXI,2011,40000,Petrol,215000
Maruti Vitara Brezza VDi Option,2017,50000,Diesel,760000
Volkswagen Polo 1.5 TDI Comfortline,2015,80000,Diesel,416000
Maruti Wagon R LXI BSIII,2011,120000,Petrol,195000
Maruti Alto 800 VXI,2017,23000,Petrol,325000
Maruti Alto K10 LXI,2010,70000,Petrol,145000
Maruti Swift VDI,2018,23000,Diesel,675000
Maruti Wagon R VXI Optional,2016,30000,Petrol,340000
Tata Manza Aura Plus Quadrajet BS IV,2011,50000,Diesel,340000
Maruti Omni MPI STD BSIV,2014,40000,Petrol,260000
Maruti Alto 800 LXI,2015,50000,Petrol,300000
Maruti 800 AC,2007,60000,Petrol,75000
Tata Indica Vista TDI LX,2011,80000,Diesel,350000
Maruti XL6 Alpha,2019,15000,Petrol,1000000
Tata Manza Aura (ABS) Quadrajet BS IV,2010,150000,Diesel,170000
Maruti Swift Dzire Tour S CNG,2018,40000,Petrol,600000
Honda City 1.5 V AT,2010,25000,Petrol,800000
Force One EX,2018,120000,Diesel,850000
Mahindra XUV500 W6 2WD,2014,120000,Diesel,980000
Ford Endeavour 2.5L 4X2,2011,298000,Diesel,850000
Tata Sumo Gold GX BSIII,2012,270000,Diesel,340000
Maruti Vitara Brezza ZDi AMT,2018,50000,Diesel,900000
Maruti Swift Dzire VDi,2010,120000,Diesel,310000
Maruti Ertiga ZDI,2013,60000,Diesel,600000
Maruti Swift Dzire ZDi,2008,149000,Diesel,270000
Hyundai Santro Sportz BSIV,2019,5000,Petrol,509999
Tata Indica Vista TDI LX,2013,70000,Diesel,225000
Hyundai i10 Magna,2015,55000,Petrol,280000
Tata Tiago 1.05 Revotorq XZ WO Alloy,2016,100000,Diesel,490000
Mahindra Bolero 2011-2019 Plus AC,2013,120000,Diesel,440000
