name,company,year,kms_driven,fuel_type,Price
Maruti baleno alpha,Maruti,2018,10000,Petrol,700000
Tata indica vista,Tata,2012,90000,Diesel,200000
Mahindra bolero power,Mahindra,2017,80000,Diesel,660000
Tata indica v2,Tata,2009,60000,Diesel,90000
Mahindra xuv500 w6,Mahindra,2015,28000,Diesel,1050000
Ford figo petrol,Ford,2010,90000,Petrol,160000
Honda civic 1.8,Honda,2006,80000,Petrol,150000
Maruti zen estilo,Maruti,2010,35000,Petrol,200000
Toyota corolla altis,Toyota,2011,185000,Diesel,365000
Fiat punto 1.2,Fiat,2009,110000,Petrol,140000
Fiat avventura power,Fiat,2016,100000,Diesel,360000
Honda city 2017-2020,Honda,2008,110000,Petrol,200000
Skoda laura ambiente,Skoda,2010,100000,Diesel,250000
Skoda laura ambiente,Skoda,2008,110000,Diesel,229999
Ford fiesta 1.4,Ford,2011,130000,Diesel,320000
Hyundai santro xing,Hyundai,2003,68300,Petrol,85000
Maruti baleno zeta,Maruti,2018,9000,Petrol,740000
Maruti ignis 1.2,Maruti,2019,19000,Petrol,570000
Tata indigo cr4,Tata,2013,100000,Diesel,250000
Maruti wagon r,Maruti,2017,20000,Petrol,430000
Hyundai eon era,Hyundai,2014,35000,Petrol,225000
Hyundai i20 sportz,Hyundai,2014,70000,Diesel,440000
Maruti vitara brezza,Maruti,2016,70000,Diesel,800000
Hyundai grand i10,Hyundai,2015,53000,Diesel,450000
Maruti swift dzire,Maruti,2013,105000,Diesel,420000
Toyota innova 2.5,Toyota,2011,121941,Diesel,500000
Tata tiago 1.2,Tata,2016,15000,Petrol,350000
Mahindra xylo d2,Mahindra,2014,100000,Diesel,280000
Renault duster 85ps,Renault,2013,152186,Diesel,425000
Hyundai i10 magna,Hyundai,2013,82246,Petrol,295000
Maruti swift vxi,Maruti,2016,20000,Petrol,540000
Maruti swift dzire,Maruti,2017,40000,Diesel,754000
Toyota innova 2.5,Toyota,2011,89580,Diesel,650000
Ford figo 1.2p,Ford,2019,2789,Petrol,675000
Ford freestyle titanium,Ford,2018,35278,Diesel,700000
Ford freestyle titanium,Ford,2018,2860,Diesel,795000
Mahindra kuv 100,Mahindra,2018,20000,Petrol,450000
Hyundai getz 1.1,Hyundai,2008,60000,Petrol,155000
Toyota etios vxd,Toyota,2011,100000,Diesel,350000
Ford figo diesel,Ford,2011,78562,Diesel,250000
Hyundai verna 1.6,Hyundai,2011,96000,Diesel,450000
Maruti 800 ex,Maruti,2003,36088,Petrol,55599
Hyundai i20 sportz,Hyundai,2014,50000,Diesel,420000
Toyota etios liva,Toyota,2012,100000,Diesel,315000
Maruti s-cross 2017-2020,Maruti,2018,40000,Diesel,750000
Datsun go t,Datsun,2020,10000,Petrol,450000
Maruti swift vdi,Maruti,2008,60000,Diesel,175000
Hyundai i20 active,Hyundai,2019,10000,Petrol,650000
Maruti ertiga zdi,Maruti,2018,10000,Diesel,1050000
Hyundai verna 1.6,Hyundai,2011,35000,Diesel,375000
Hyundai santa fe,Hyundai,2014,80000,Diesel,1100000
Ford figo aspire,Ford,2017,35000,Diesel,620000
Maruti wagon r,Maruti,2003,40000,Petrol,135000
Renault kwid rxl,Renault,2019,10000,Petrol,320000
Maruti alto k10,Maruti,2016,50000,Petrol,320000
Maruti swift dzire,Maruti,2012,129000,Diesel,400000
Mahindra xuv500 at,Mahindra,2015,100000,Diesel,900000
Maruti alto 800,Maruti,2018,30000,Petrol,310000
Tata nexon 1.2,Tata,2018,28000,Petrol,595000
Mahindra verito 1.6,Mahindra,2013,70000,Petrol,350000
Tata indica vista,Tata,2013,110000,Diesel,275000
Maruti eeco 5,Maruti,2019,10000,Petrol,420000
Hyundai verna crdi,Hyundai,2008,110000,Diesel,250000
Maruti swift ldi,Maruti,2007,100000,Diesel,250000
Hyundai xcent 1.2,Hyundai,2016,60000,Petrol,525000
Mahindra scorpio lx,Mahindra,2008,110000,Diesel,250000
Hyundai santro xing,Hyundai,2007,64000,Petrol,90000
Maruti celerio vxi,Maruti,2017,10000,Petrol,430000
Maruti baleno zeta,Maruti,2017,35000,Petrol,630000
Tata tigor 1.2,Tata,2018,23000,Petrol,550000
Maruti swift vdi,Maruti,2019,15000,Diesel,630000
Mahindra tuv 300,Mahindra,2018,20000,Diesel,850000
Mahindra bolero slx,Mahindra,2011,90000,Diesel,455000
Mahindra bolero slx,Mahindra,2011,90000,Diesel,445000
Hyundai i20 sportz,Hyundai,2013,80000,Diesel,370000
Hyundai grand i10,Hyundai,2016,50000,Petrol,500000
Tata indica dls,Tata,2005,50000,Diesel,95000
Tata indica vista,Tata,2012,185000,Diesel,140000
Maruti swift vxi,Maruti,2019,40000,Petrol,550000
Renault kwid 1.0,Renault,2017,30000,Petrol,300000
Tata indigo cs,Tata,2011,120000,Diesel,150000
Mahindra scorpio intelli,Mahindra,2017,46000,Diesel,880000
Toyota fortuner 3.0,Toyota,2011,120000,Diesel,900000
Mahindra scorpio s2,Mahindra,2015,80000,Diesel,720000
Hyundai i20 magna,Hyundai,2016,90000,Diesel,550000
Mahindra scorpio s2,Mahindra,2015,90000,Diesel,720000
Hyundai santro xing,Hyundai,2006,80000,Petrol,70000
Maruti swift vdi,Maruti,2016,70000,Diesel,535000
Hyundai xcent 1.1,Hyundai,2015,91000,Diesel,320000
Hyundai i20 sportz,Hyundai,2015,90000,Diesel,500000
Maruti ertiga vdi,Maruti,2014,110000,Diesel,525000
Renault kwid 1.0,Renault,2019,90000,Petrol,220000
Tata tiago 1.2,Tata,2018,50000,Petrol,350000
Mahindra tuv 300,Mahindra,2016,60000,Diesel,530000
Maruti alto 800,Maruti,2013,35000,Petrol,215000
Volkswagen vento diesel,Volkswagen,2012,100000,Diesel,335000
Hyundai xcent 1.1,Hyundai,2015,90000,Diesel,320000
Ford figo diesel,Ford,2011,120000,Diesel,135000
Maruti a-star vxi,Maruti,2009,95000,Petrol,175000
Mahindra bolero 2011-2019,Mahindra,2017,35000,Diesel,800000
Tata indica gls,Tata,2007,38000,Petrol,78000
Honda city i,Honda,2014,56000,Petrol,565000
Hyundai i20 2015-2017,Hyundai,2017,50000,Diesel,575000
Hyundai eon era,Hyundai,2014,70000,Petrol,170000
Maruti alto 800,Maruti,2014,30000,Petrol,250999
Mahindra xuv500 w10,Mahindra,2015,188000,Diesel,950000
Honda city i,Honda,2014,60000,Petrol,650000
Tata safari storme,Tata,2013,133000,Diesel,550000
Toyota innova 2.5,Toyota,2010,160000,Diesel,650000
Mahindra xuv500 w8,Mahindra,2013,150000,Diesel,800000
Maruti alto 800,Maruti,2020,30000,Petrol,250999
Tata indigo cs,Tata,2013,30000,Diesel,250000
Chevrolet enjoy petrol,Chevrolet,2014,80000,Petrol,312000
Maruti alto 800,Maruti,2014,20000,Petrol,250000
Hyundai eon magna,Hyundai,2013,80000,Petrol,200000
Mahindra scorpio s2,Mahindra,2016,73000,Diesel,670000
Hyundai eon d,Hyundai,2017,50000,Petrol,270000
Maruti swift vdi,Maruti,2018,46000,Diesel,630000
Mahindra supro lx,Mahindra,2018,50000,Diesel,400000
Maruti xl6 alpha,Maruti,2019,15000,Petrol,1000000
Maruti sx4 s,Maruti,2017,44000,Diesel,650000
Maruti ritz vdi,Maruti,2010,120000,Diesel,217000
Maruti swift zxi,Maruti,2012,70000,Petrol,280000
Ford classic 1.6,Ford,2013,90000,Petrol,350000
Mahindra xuv500 w10,Mahindra,2017,42000,Diesel,1150000
Hyundai grand i10,Hyundai,2016,30000,Petrol,420000
Maruti ciaz 1.4,Maruti,2017,80000,Petrol,810000
Hyundai i20 1.2,Hyundai,2011,90000,Petrol,290000
Chevrolet beat lt,Chevrolet,2012,60000,Petrol,180000
Maruti eeco 5,Maruti,2010,162000,Petrol,160000
Tata nano xe,Tata,2017,70000,Petrol,66000
Maruti wagon r,Maruti,2015,20000,Petrol,369000
Tata new safari,Tata,2012,80000,Diesel,300000
Mahindra bolero plus,Mahindra,2008,90000,Diesel,350000
Hyundai i10 asta,Hyundai,2008,120000,Petrol,220000
Maruti swift ldi,Maruti,2009,100000,Diesel,221000
Tata zest revotron,Tata,2017,35000,Petrol,400000
Toyota camry v4,Toyota,2004,120000,Petrol,250000
Mahindra bolero di,Mahindra,2011,120000,Diesel,390000
Maruti eeco 5,Maruti,2012,110000,Petrol,190000
Renault kwid rxt,Renault,2017,60000,Petrol,300000
Hyundai i20 1.4,Hyundai,2017,27000,Diesel,750000
Honda amaze i-vtec,Honda,2018,40000,Petrol,635000
Hyundai verna 1.6,Hyundai,2013,88000,Diesel,520000
Hyundai verna 1.6,Hyundai,2012,80000,Diesel,415000
Hyundai elite i20,Hyundai,2019,60000,Diesel,700000
Maruti swift lxi,Maruti,2017,26000,Petrol,484999
Ford fiesta 1.4,Ford,2007,80000,Petrol,120000
Hyundai eon era,Hyundai,2014,60000,Petrol,220000
Hyundai i10 magna,Hyundai,2014,80000,Petrol,320000
Maruti swift vdi,Maruti,2011,90000,Diesel,375000
Hyundai verna 1.6,Hyundai,2012,80000,Diesel,440000
Maruti swift zdi,Maruti,2017,35000,Diesel,640000
Toyota etios gd,Toyota,2014,120000,Diesel,420000
Hyundai grand i10,Hyundai,2016,63000,Diesel,330000
Volkswagen ameo 1.5,Volkswagen,2019,25000,Diesel,800000
Maruti wagon r,Maruti,2011,64500,Petrol,240000
Mahindra kuv 100,Mahindra,2016,100000,Diesel,360000
Hyundai verna 1.6,Hyundai,2017,40000,Diesel,750000
Hyundai i20 1.2,Hyundai,2017,15000,Petrol,570000
Toyota etios liva,Toyota,2015,25000,Diesel,450000
Maruti ritz lxi,Maruti,2016,82000,Petrol,270000
Maruti ertiga vdi,Maruti,2012,87000,Diesel,459999
Maruti alto k10,Maruti,2015,80000,Petrol,240000
Renault duster 110ps,Renault,2012,110000,Diesel,320000
Tata manza aura,Tata,2011,148000,Diesel,149000
Hyundai accent executive,Hyundai,2011,70000,Petrol,180000
Hyundai santro xing,Hyundai,2012,70000,LPG,185000
Maruti 800 ac,Maruti,2008,40000,Petrol,65000
Tata indigo lx,Tata,2010,120000,Diesel,130000
Ford fiesta classic,Ford,2012,60000,Diesel,330000
Tata manza aura,Tata,2011,90000,Diesel,190000
Maruti swift vdi,Maruti,2014,68000,Diesel,501000
Honda amaze s,Honda,2017,24500,Diesel,600000
Mahindra xuv500 w8,Mahindra,2012,77000,Diesel,570000
Honda amaze vx,Honda,2015,85000,Diesel,450000
Toyota etios 1.5,Toyota,2011,45500,Petrol,285000
Maruti swift vdi,Maruti,2014,67000,Diesel,490000
Maruti swift vdi,Maruti,2014,77000,Diesel,500000
Hyundai eon magna,Hyundai,2016,47000,Petrol,275000
Tata tiago xt,Tata,2017,57000,Petrol,440000
Hyundai i20 1.4,Hyundai,2018,71500,Diesel,825000
Toyota etios liva,Toyota,2012,110000,Diesel,411000
Maruti swift dzire,Maruti,2013,82000,Diesel,470000
Maruti swift vdi,Maruti,2013,70000,Diesel,445000
Maruti baleno zeta,Maruti,2017,28000,Diesel,752000
Skoda rapid 1.5,Skoda,2016,125000,Diesel,650000
Maruti swift vdi,Maruti,2013,67000,Diesel,450000
Honda city 1.5,Honda,2011,93500,Petrol,350000
Maruti swift vvt,Maruti,2012,8500,Petrol,511000
Maruti baleno zeta,Maruti,2016,80000,Diesel,700000
Ford fiesta 1.4,Ford,2007,97000,Petrol,142000
Tata new safari,Tata,2012,90000,Diesel,725000
Hyundai i20 1.2,Hyundai,2017,30000,Petrol,630000
Hyundai i20 sportz,Hyundai,2015,50000,Petrol,480000
Maruti alto k10,Maruti,2016,30000,Petrol,330000
Maruti gypsy king,Maruti,2017,20000,Petrol,500000
Volkswagen polo diesel,Volkswagen,2012,60300,Diesel,300000
Tata zest quadrajet,Tata,2015,35000,Diesel,400000
Tata safari dicor,Tata,2011,80000,Diesel,320000
Hyundai i10 magna,Hyundai,2008,44391,Petrol,180000
Maruti baleno sigma,Maruti,2016,58000,Diesel,530000
Mahindra bolero 2011-2019,Mahindra,2015,40000,Diesel,600000
Maruti ertiga shvs,Maruti,2017,66000,Diesel,780000
Honda city i,Honda,2016,110000,Diesel,700000
Chevrolet beat diesel,Chevrolet,2013,56315,Diesel,175000
Mahindra bolero power,Mahindra,2017,70000,Diesel,735000
Toyota etios liva,Toyota,2013,120000,Diesel,325000
Chevrolet tavera ls,Chevrolet,2006,100000,Diesel,225000
Tata zest quadrajet,Tata,2015,90000,Diesel,350000
Maruti wagon r,Maruti,2006,120000,LPG,110000
Maruti zen estilo,Maruti,2007,160000,Petrol,85000
Toyota corolla ae,Toyota,2006,100000,Petrol,150000
Maruti swift dzire,Maruti,2009,120000,Diesel,225000
Tata indica vista,Tata,2010,100000,Diesel,111000
Maruti wagon r,Maruti,2007,70000,Petrol,150000
Hyundai eon era,Hyundai,2017,15151,Petrol,300000
Mahindra scorpio 1.99,Mahindra,2015,60000,Diesel,630000
Hyundai i10 era,Hyundai,2011,100000,Petrol,206000
Maruti wagon r,Maruti,2006,110000,Petrol,70000
Hyundai grand i10,Hyundai,2019,7000,Petrol,567000
Ford ecosport 1.5,Ford,2013,70000,Petrol,500000
Hyundai grand i10,Hyundai,2015,128000,Petrol,400000
Maruti swift vdi,Maruti,2011,160000,Diesel,340000
Toyota innova 2.5,Toyota,2012,120000,Diesel,850000
Maruti swift vdi,Maruti,2014,15000,Diesel,570000
Maruti swift dzire,Maruti,2017,60000,Diesel,699000
Honda brio exclusive,Honda,2013,80000,Petrol,355000
Maruti swift dzire,Maruti,2016,80000,Diesel,690000
Ford fiesta 1.4,Ford,2006,114321,Diesel,180000
Tata indica vista,Tata,2013,120000,Diesel,200000
Mahindra scorpio vlx,Mahindra,2012,120000,Diesel,575000
Toyota etios liva,Toyota,2014,146000,Diesel,415000
Hyundai i10 magna,Hyundai,2012,30000,LPG,350000
Hyundai eon d,Hyundai,2017,20000,Petrol,350000
Toyota platinum etios,Toyota,2017,150000,Diesel,632000
Maruti eeco cng,Maruti,2014,70000,CNG,325000
Hyundai elantra sx,Hyundai,2013,90000,Petrol,511000
Honda city 1.5,Honda,2010,100000,Petrol,300000
Maruti wagon r,Maruti,2005,188000,Petrol,70000
Hyundai i10 sportz,Hyundai,2008,100000,Petrol,180000
Hyundai i20 1.2,Hyundai,2017,37333,Petrol,730000
Maruti ertiga vdi,Maruti,2014,15000,Diesel,450000
Maruti wagon r,Maruti,2017,60000,CNG,420000
Toyota etios gd,Toyota,2016,80000,Diesel,509999
Toyota innova 2.5,Toyota,2015,110000,Diesel,905000
Maruti swift vdi,Maruti,2010,134000,Diesel,240000
Maruti alto lx,Maruti,2011,72000,Petrol,140000
Toyota innova 2.5,Toyota,2006,140000,Diesel,300000
Maruti ritz lxi,Maruti,2015,80000,Petrol,300000
Maruti swift dzire,Maruti,2010,120000,Diesel,225000
Toyota innova 2.5,Toyota,2015,90000,Diesel,860000
Renault duster 85ps,Renault,2012,100000,Diesel,400000
Maruti swift dzire,Maruti,2009,90000,Petrol,190000
Honda amaze vx,Honda,2013,140000,Diesel,350000
Chevrolet spark 1.0,Chevrolet,2010,120000,Petrol,75000
Maruti vitara brezza,Maruti,2019,35000,Diesel,860000
Maruti alto k10,Maruti,2014,50000,Petrol,250000
Hyundai verna 1.4,Hyundai,2017,82000,Diesel,700000
Maruti swift vdi,Maruti,2014,70000,Diesel,399000
Maruti ritz lxi,Maruti,2016,90000,Petrol,320000
Skoda octavia ambition,Skoda,2014,79000,Diesel,1100000
Mahindra bolero 2011-2019,Mahindra,2018,20000,Diesel,530000
Maruti ciaz zdi,Maruti,2017,53000,Diesel,750000
Nissan micra xv,Nissan,2017,21500,Petrol,560000
Tata tiago 1.05,Tata,2017,89000,Diesel,450000
Maruti swift dzire,Maruti,2013,35000,Petrol,459999
Maruti zen estilo,Maruti,2013,43000,Petrol,235000
Hyundai santro xing,Hyundai,2009,80000,Petrol,180000
Hyundai santro xing,Hyundai,2007,80000,Petrol,140000
Hyundai i20 asta,Hyundai,2014,110000,Diesel,620000
Hyundai eon era,Hyundai,2012,100000,Petrol,190000
Hyundai eon sportz,Hyundai,2018,25000,Petrol,380000
Ford ecosport s,Ford,2019,20000,Diesel,1145000
Tata zest quadrajet,Tata,2017,70000,Diesel,540000
Maruti wagon r,Maruti,2006,100000,Petrol,150000
Maruti 800 std,Maruti,1995,70000,Petrol,55000
Mahindra xuv500 w10,Mahindra,2015,140000,Diesel,919999
Maruti esteem lx,Maruti,2008,86000,Petrol,75000
Maruti alto lxi,Maruti,2009,50000,Petrol,135000
Tata tiago 1.2,Tata,2017,40300,Petrol,340000
Toyota innova 2.5,Toyota,2010,120000,Diesel,525000
Maruti celerio vxi,Maruti,2016,25000,Petrol,411000
Maruti wagon r,Maruti,2010,155000,Petrol,150000
Honda jazz 1.2,Honda,2015,50000,Petrol,575000
Hyundai i20 asta,Hyundai,2017,30030,Petrol,595000
Hyundai xcent 1.2,Hyundai,2017,29029,Petrol,525000
Maruti ritz vdi,Maruti,2012,72072,Diesel,335000
Ford figo diesel,Ford,2012,54000,Diesel,300000
Hyundai i20 2015-2017,Hyundai,2012,82082,Diesel,415000
Mahindra xuv500 w8,Mahindra,2016,48000,Diesel,925000
Maruti ertiga bsiv,Maruti,2016,20000,Petrol,750000
Hyundai verna crdi,Hyundai,2018,49000,Diesel,1150000
Datsun go plus,Datsun,2015,35000,Petrol,260000
Maruti alto 800,Maruti,2017,67000,CNG,260000
Maruti swift dzire,Maruti,2011,80600,Diesel,347000
Hyundai eon magna,Hyundai,2013,58609,Petrol,195000
Fiat punto pure,Fiat,2016,33003,Petrol,265000
Maruti wagon r,Maruti,2016,43000,CNG,320000
Hyundai i20 magna,Hyundai,2016,16500,Petrol,590000
Toyota innova 2.5,Toyota,2012,138000,Diesel,650000
Mahindra scorpio 2009-2014,Mahindra,2013,165500,Diesel,509999
Maruti swift dzire,Maruti,2011,120000,Diesel,350000
Tata nexon 1.5,Tata,2018,30000,Diesel,749000
Tata indigo cs,Tata,2010,70000,Diesel,150000
Hyundai santro le,Hyundai,2001,80000,Petrol,33983
Maruti zen lx,Maruti,2003,170000,Petrol,58000
Mahindra verito 1.5,Mahindra,2011,120000,Diesel,200000
Mahindra jeep mm,Mahindra,1998,47990,Diesel,210000
Tata indica vista,Tata,2014,168000,Diesel,240000
Honda amaze e,Honda,2017,60000,Diesel,515000
Maruti alto lxi,Maruti,2008,120000,Petrol,145000
Maruti wagon r,Maruti,2016,5800,Petrol,450000
Maruti a-star lxi,Maruti,2010,68700,Petrol,179000
Hyundai verna xi,Hyundai,2007,108000,Petrol,220000
Ford ecosport 1.5,Ford,2018,90000,Petrol,850000
Volkswagen polo petrol,Volkswagen,2011,60000,Petrol,270000
Hyundai eon magna,Hyundai,2016,17000,Petrol,335000
Maruti wagon r,Maruti,2018,5000,Petrol,459999
Maruti vitara brezza,Maruti,2017,60000,Diesel,710000
Maruti swift dzire,Maruti,2015,140000,Diesel,330000
Tata nexon 1.2,Tata,2018,25000,Petrol,750000
Chevrolet spark 1.0,Chevrolet,2016,50000,Petrol,160000
Chevrolet beat diesel,Chevrolet,2016,60000,Diesel,215000
Tata nano cx,Tata,2012,40000,Petrol,60000
Maruti swift dzire,Maruti,2014,72000,Petrol,480000
Hyundai eon d,Hyundai,2012,70000,Petrol,200000
Nissan micra diesel,Nissan,2013,83000,Diesel,400000
Hyundai eon era,Hyundai,2012,100000,Petrol,180000
Maruti swift vxi,Maruti,2015,25000,Petrol,550000
Maruti swift vdi,Maruti,2016,50000,Diesel,550000
Maruti ertiga vdi,Maruti,2012,67000,Diesel,550000
Maruti zen estilo,Maruti,2011,30000,Petrol,270000
Renault pulse rxl,Renault,2013,85000,Diesel,315000
Mahindra thar crde,Mahindra,2018,25000,Diesel,875000
Toyota innova 2.5,Toyota,2007,170000,Diesel,400000
Mahindra scorpio ex,Mahindra,2014,110000,Diesel,540000
Maruti wagon r,Maruti,2017,60000,CNG,350000
Hyundai verna 1.6,Hyundai,2011,80000,Diesel,360000
Maruti wagon r,Maruti,2014,31000,Petrol,300000
Hyundai grand i10,Hyundai,2014,100000,Diesel,350000
Mahindra nuvosport n8,Mahindra,2016,130000,Diesel,650000
Maruti wagon r,Maruti,2016,20000,Petrol,350000
Ford ecosport 1.5,Ford,2017,60000,Diesel,700000
Maruti swift dzire,Maruti,2013,102996,Diesel,415000
Hyundai i20 sportz,Hyundai,2015,60000,Diesel,550000
Mahindra xuv500 w8,Mahindra,2012,129000,Diesel,595000
Fiat grande punto,Fiat,2015,67000,Diesel,550000
Tata safari dicor,Tata,2010,120000,Diesel,400000
Fiat avventura power,Fiat,2015,96500,Diesel,500000
Maruti wagon r,Maruti,2017,52412,Petrol,340000
Mahindra scorpio sle,Mahindra,2012,85472,Diesel,480000
Ford ecosport 1.5,Ford,2013,87452,Diesel,480000
Ford ecosport 1.5,Ford,2018,17000,Diesel,750000
Maruti wagon r,Maruti,2008,66530,Petrol,100000
Hyundai i20 magna,Hyundai,2013,40000,Petrol,290000
Fiat avventura power,Fiat,2015,96500,Diesel,425000
Honda city v,Honda,2010,79000,Petrol,285000
Mahindra tuv 300,Mahindra,2016,50000,Diesel,625000
Fiat grande punto,Fiat,2012,60000,Diesel,170000
Tata zest revotron,Tata,2018,35000,Petrol,459999
Fiat avventura multijet,Fiat,2015,120000,Diesel,450000
Maruti swift dzire,Maruti,2019,10000,Petrol,650000
Hyundai i20 active,Hyundai,2017,15000,Petrol,600000
Maruti alto 800,Maruti,2013,70000,CNG,178000
Maruti alto 800,Maruti,2016,5000,Petrol,300000
Maruti alto lxi,Maruti,2009,40000,Petrol,150000
Hyundai elite i20,Hyundai,2019,10000,Petrol,590000
Hyundai eon era,Hyundai,2016,25000,Petrol,310000
Tata zest revotron,Tata,2017,53000,Petrol,400000
Mahindra scorpio lx,Mahindra,2014,110000,Diesel,520000
Mahindra xuv300 w8,Mahindra,2019,22000,Petrol,1000000
Maruti wagon r,Maruti,2003,70000,Petrol,65000
Honda amaze vx,Honda,2015,75000,Diesel,509999
Maruti wagon r,Maruti,2012,70000,Petrol,221000
Volkswagen vento 1.6,Volkswagen,2014,64000,Petrol,390000
Maruti gypsy king,Maruti,2002,60000,Petrol,350000
Maruti alto lxi,Maruti,2009,40000,Petrol,195000
Mahindra scorpio vlx,Mahindra,2013,60000,Diesel,600000
Hyundai i20 sportz,Hyundai,2015,72000,Diesel,615000
Hyundai i20 magna,Hyundai,2013,70000,Diesel,350000
Chevrolet beat diesel,Chevrolet,2012,75000,Diesel,140000
Hyundai i20 1.4,Hyundai,2017,32331,Diesel,650000
Hyundai creta 1.6,Hyundai,2016,70000,Diesel,1100000
Hyundai i20 1.4,Hyundai,2010,80000,Diesel,285000
Chevrolet spark 1.0,Chevrolet,2011,20000,Petrol,190000
Nissan sunny xl,Nissan,2012,110000,Petrol,350000
Hyundai grand i10,Hyundai,2014,40000,Petrol,400000
Hyundai i20 sportz,Hyundai,2015,90000,Petrol,434999
Maruti swift dzire,Maruti,2014,50000,Petrol,450000
Daewoo matiz sd,Daewoo,2001,137000,Petrol,45000
Hyundai i20 asta,Hyundai,2015,60000,Petrol,450000
Maruti swift vdi,Maruti,2017,30000,Diesel,580000
Hyundai creta 1.6,Hyundai,2016,98000,Diesel,900000
Maruti ertiga shvs,Maruti,2016,50000,Diesel,750000
Tata indigo cs,Tata,2009,120000,Diesel,140000
Hyundai grand i10,Hyundai,2017,30000,Petrol,525000
Tata indigo cs,Tata,2009,120000,Diesel,114999
Tata tiago 1.2,Tata,2016,40000,Petrol,399000
Hyundai santro xing,Hyundai,2006,100000,Petrol,150000
Tata indica v2,Tata,2012,90000,Diesel,275000
Hyundai i20 1.4,Hyundai,2011,80000,Diesel,340000
Hyundai eon lpg,Hyundai,2012,120000,LPG,222000
Tata indica v2,Tata,2007,110000,Diesel,70000
Tata tiago 1.2,Tata,2017,38000,Petrol,430000
Tata tiago 1.2,Tata,2017,35000,Petrol,430000
Maruti wagon r,Maruti,2014,70000,Petrol,320000
Hyundai santro xing,Hyundai,2005,125000,Petrol,95000
Renault fluence diesel,Renault,2012,120000,Diesel,500000
